0,4
1,5
2,5
3,4
4,5
5,4
6,3
7,6
8,5
9,4
10,6
11,5
12,5
13,6
14,4
15,5
16,5
17,3
18,5
19,5
20,5
21,5
22,4
23,3
24,4
25,4
26,5
27,5
28,3
29,4
30,5
31,7
32,5
33,3
34,6
35,5
36,6
37,4
38,5
39,4
40,6
41,4
42,5
43,5
44,4
45,2
46,4
47,5
48,4
49,4
50,6
51,5
52,5
53,4
54,7
55,3
56,4
57,5
58,4
59,5
60,4
61,4
62,4
63,5
64,5
65,6
66,5
67,4
68,6
69,4
70,5
71,4
72,4
73,5
74,4
75,5
76,4
77,5
78,6
79,4
80,5
81,4
82,3
83,6
84,4
85,5
86,6
87,5
88,8
89,6
90,4
91,4
92,5
93,7
94,4
95,5
96,4
97,7
98,2
99,4
100,3
101,3
102,6
103,4
104,4
105,4
106,4
107,5
108,4
109,3
110,5
111,3
112,3
113,7
114,6
115,4
116,4
117,4
118,4
119,5
120,4
121,6
122,5
123,9
124,6
125,6
126,5
127,6
128,5
129,6
130,9
131,7
132,4
133,5
134,4
135,4
136,5
137,5
138,5
139,4
140,2
141,5
142,5
143,8
144,5
145,4
146,5
147,6
148,5
149,4
150,4
151,4
152,6
153,5
154,5
155,4
156,4
157,4
158,5
159,3
160,6
161,4
162,5
163,7
164,4
165,5
166,4
167,6
168,5
169,5
170,4
171,4
172,5
173,4
174,5
175,4
176,5
177,2
178,6
179,3
180,4
181,3
182,5
183,5
184,5
185,4
186,9
187,6
188,5
189,3
190,3
191,7
192,5
193,4
194,4
195,4
196,7
197,3
198,4
199,4
200,6
201,3
202,5
203,5
204,6
205,5
206,4
207,4
208,5
209,5
210,3
211,3
212,3
213,5
214,3
215,4
216,4
217,5
218,5
219,5
220,4
221,4
222,4
223,6
224,3
225,5
226,6
227,3
228,4
229,4
230,5
231,4
232,7
233,7
234,7
235,4
236,4
237,4
238,5
239,4
240,4
241,5
242,5
243,5
244,5
245,6
246,3
247,5
248,4
249,6
250,3
251,4
252,5
253,3
254,4
255,4
256,7
257,4
258,4
259,3
260,4
261,4
262,7
263,3
264,5
265,8
266,3
267,6
268,5
269,4
270,3
271,4
272,4
273,6
274,4
275,4
276,4
277,6
278,3
279,4
280,4
281,4
282,5
283,5
284,5
285,7
286,6
287,6
288,5
289,6
290,6
291,4
292,6
293,3
294,2
295,3
296,4
297,4
298,4
299,4
300,4
301,8
302,6
303,4
304,5
305,8
306,5
307,5
308,4
309,4
310,4
311,5
312,7
313,5
314,7
315,6
316,4
317,5
318,7
319,6
320,3
321,6
322,5
323,9
324,5
325,4
326,3
327,5
328,4
329,2
330,4
331,4
332,5
333,6
334,5
335,4
336,3
337,6
338,5
339,6
340,5
341,7
342,4
343,6
344,4
345,3
346,4
347,4
348,5
349,3
350,4
351,5
352,4
353,5
354,4
355,5
356,4
357,4
358,4
359,3
360,9
361,5
362,5
363,4
364,4
365,4
366,4
367,4
368,4
369,3
370,5
371,4
372,5
373,4
374,7
375,5
376,3
377,4
378,4
379,6
380,6
381,3
382,5
383,6
384,5
385,5
386,4
387,5
388,3
389,6
390,4
391,4
392,4
393,6
394,3
395,4
396,10
397,4
398,7
399,6
400,4
401,5
402,3
403,5
404,3
405,6
406,3
407,5
408,4
409,6
410,4
411,6
412,4
413,5
414,5
415,6
416,5
417,4
418,5
419,4
420,3
421,5
422,7
423,4
424,7
425,7
426,4
427,5
428,5
429,4
430,6
431,5
432,5
433,4
434,5
435,6
436,4
437,5
438,5
439,7
440,3
441,7
442,4
443,5
444,6
445,5
446,4
447,6
448,6
449,6
450,4
451,6
452,4
453,9
454,5
455,4
456,5
457,5
458,5
459,4
460,5
461,7
462,3
463,5
464,5
465,6
466,4
467,3
468,4
469,3
470,5
471,3
472,3
473,3
474,5
475,3
476,5
477,4
478,4
479,5
480,4
481,7
482,4
483,3
484,2
485,6
486,5
487,5
488,4
489,4
490,4
491,5
492,5
493,5
494,6
495,4
496,5
497,5
498,5
499,4
500,4
501,7
502,4
503,5
504,5
505,4
506,7
507,6
508,5
509,5
510,6
511,5
512,3
513,5
514,4
515,6
516,5
517,3
518,4
519,5
520,3
521,5
522,5
523,4
524,4
525,5
526,5
527,4
528,4
529,4
530,4
531,3
532,6
533,7
534,7
535,7
536,4
537,7
538,4
539,5
540,6
541,7
542,5
543,4
544,8
545,6
546,6
547,5
548,4
549,2
550,4
551,4
552,6
553,5
554,3
555,7
556,6
557,5
558,5
559,5
560,5
561,4
562,3
563,5
564,4
565,4
566,3
567,5
568,6
569,3
570,5
571,4
572,5
573,10
574,5
575,6
576,5
577,4
578,6
579,4
580,4
581,6
582,4
583,6
584,4
585,4
586,2
587,3
588,6
589,6
590,7
591,7
592,3
593,4
594,6
595,3
596,5
597,5
598,4
599,5
600,4
601,4
602,4
603,4
604,3
605,4
606,6
607,3
608,5
609,3
610,3
611,6
612,4
613,5
614,5
615,4
616,4
617,4
618,5
619,5
620,4
621,4
622,4
623,2
624,6
625,4
626,7
627,6
628,5
629,4
630,7
631,4
632,6
633,3
634,8
635,6
636,4
637,4
638,5
639,5
640,4
641,3
642,4
643,6
644,6
645,5
646,3
647,6
648,3
649,4
650,6
651,6
652,4
653,3
654,4
655,5
656,5
657,6
658,3
659,5
660,6
661,5
662,6
663,4
664,7
665,4
666,4
667,4
668,5
669,4
670,7
671,4
672,5
673,5
674,4
675,3
676,4
677,4
678,5
679,4
680,4
681,4
682,4
683,3
684,5
685,5
686,6
687,4
688,4
689,5
690,6
691,4
692,6
693,6
694,4
695,2
696,4
697,3
698,4
699,4
700,5
701,9
702,5
703,4
704,5
705,6
706,7
707,3
708,6
709,6
710,4
711,4
712,5
713,4
714,7
715,5
716,6
717,8
718,6
719,4
720,3
721,4
722,5
723,6
724,5
725,4
726,4
727,5
728,5
729,4
730,2
731,11
732,5
733,6
734,7
735,4
736,5
737,4
738,3
739,5
740,5
741,4
742,5
743,5
744,5
745,5
746,5
747,4
748,4
749,8
750,3
751,5
752,5
753,5
754,5
755,4
756,3
757,5
758,6
759,4
760,3
761,4
762,5
763,3
764,4
765,5
766,4
767,4
768,5
769,6
770,5
771,5
772,4
773,6
774,6
775,4
776,5
777,4
778,5
779,4
780,8
781,5
782,4
783,3
784,6
785,4
786,4
787,4
788,5
789,5
790,6
791,4
792,4
793,6
794,6
795,5
796,4
797,3
798,5
799,4
800,5
801,7
802,5
803,7
804,5
805,4
806,5
807,7
808,4
809,6
810,7
811,8
812,4
813,4
814,4
815,5
816,6
817,4
818,3
819,4
820,3
821,4
822,5
823,3
824,4
825,6
826,5
827,4
828,5
829,5
830,4
831,5
832,3
833,5
834,3
835,3
836,5
837,11
838,4
839,4
840,3
841,3
842,4
843,5
844,4
845,7
846,4
847,5
848,6
849,6
850,4
851,5
852,4
853,4
854,5
855,7
856,4
857,4
858,6
859,4
860,3
861,5
862,10
863,3
864,4
865,5
866,8
867,4
868,6
869,4
870,5
871,4
872,4
873,6
874,3
875,6
876,7
877,7
878,11
879,3
880,5
881,3
882,4
883,5
884,5
885,7
886,5
887,3
888,6
889,6
890,5
891,4
892,4
893,5
894,11
895,3
896,5
897,5
898,4
899,7
900,3
901,4
902,7
903,4
904,4
905,5
906,6
907,4
908,5
909,6
910,6
911,6
912,4
913,4
914,5
915,5
916,4
917,4
918,5
919,4
920,5
921,4
922,4
923,5
924,4
925,4
926,6
927,8
928,6
929,5
930,5
931,4
932,4
933,4
934,3
935,4
936,4
937,4
938,6
939,4
940,5
941,5
942,3
943,4
944,4
945,5
946,3
947,5
948,5
949,6
950,4
951,6
952,4
953,4
954,5
955,4
956,4
957,5
958,6
959,4
960,8
961,5
962,4
963,6
964,7
965,4
966,5
967,5
968,4
969,5
970,5
971,4
972,3
973,4
974,5
975,5
976,5
977,3
978,5
979,5
980,6
981,5
982,4
983,3
984,4
985,3
986,5
987,7
988,7
989,6
990,6
991,5
992,4
993,5
994,5
995,4
996,7
997,5
998,4
999,6
1000,6
1001,4
1002,4
1003,5
1004,5
1005,6
1006,3
1007,4
1008,5
1009,5
1010,6
1011,4
1012,4
1013,4
1014,4
1015,3
1016,3
1017,4
1018,6
1019,6
1020,5
1021,4
1022,5
1023,4
1024,3
1025,4
1026,4
1027,5
1028,5
1029,4
1030,3
1031,5
1032,5
1033,5
1034,4
1035,5
1036,4
1037,5
1038,4
1039,5
1040,5
1041,5
1042,5
1043,4
1044,4
