0,5
1,6
2,4
3,4
4,6
5,4
6,5
7,7
8,4
9,4
10,6
11,5
12,6
13,6
14,4
15,6
16,5
17,4
18,6
19,6
20,4
21,5
22,4
23,4
24,6
25,5
26,5
27,5
28,5
29,4
30,5
31,7
32,6
33,5
34,7
35,5
36,9
37,4
38,5
39,4
40,6
41,5
42,5
43,5
44,5
45,4
46,4
47,6
48,4
49,4
50,5
51,5
52,6
53,5
54,8
55,4
56,4
57,4
58,4
59,5
60,4
61,3
62,5
63,6
64,5
65,7
66,5
67,5
68,7
69,5
70,3
71,4
72,5
73,5
74,5
75,4
76,5
77,6
78,3
79,5
80,5
81,4
82,4
83,6
84,4
85,6
86,7
87,6
88,8
89,6
90,5
91,4
92,4
93,7
94,5
95,4
96,5
97,7
98,4
99,4
100,5
101,3
102,7
103,6
104,4
105,4
106,5
107,5
108,6
109,4
110,5
111,5
112,3
113,9
114,6
115,4
116,6
117,5
118,5
119,6
120,3
121,7
122,5
123,10
124,5
125,6
126,4
127,7
128,5
129,7
130,10
131,8
132,5
133,6
134,5
135,4
136,6
137,5
138,4
139,3
140,3
141,4
142,5
143,9
144,8
145,5
146,5
147,6
148,4
149,4
150,4
151,5
152,6
153,6
154,5
155,4
156,5
157,5
158,6
159,6
160,4
161,5
162,4
163,7
164,5
165,5
166,5
167,5
168,5
169,4
170,4
171,3
172,5
173,4
174,5
175,5
176,5
177,4
178,5
179,6
180,3
181,4
182,5
183,4
184,5
185,4
186,8
187,6
188,6
189,3
190,5
191,7
192,3
193,4
194,6
195,4
196,3
197,4
198,4
199,4
200,6
201,4
202,5
203,6
204,6
205,5
206,5
207,5
208,5
209,4
210,3
211,3
212,3
213,5
214,4
215,5
216,6
217,5
218,5
219,5
220,3
221,4
222,5
223,4
224,4
225,5
226,5
227,3
228,5
229,4
230,4
231,4
232,7
233,7
234,8
235,5
236,3
237,6
238,4
239,5
240,3
241,3
242,5
243,6
244,5
245,6
246,3
247,3
248,4
249,8
250,5
251,4
252,5
253,3
254,4
255,3
256,3
257,5
258,4
259,5
260,4
261,4
262,6
263,5
264,3
265,10
266,4
267,6
268,6
269,4
270,4
271,8
272,4
273,5
274,4
275,5
276,6
277,4
278,6
279,4
280,4
281,4
282,5
283,4
284,6
285,8
286,6
287,5
288,4
289,7
290,6
291,4
292,7
293,4
294,7
295,4
296,4
297,5
298,4
299,5
300,5
301,9
302,6
303,5
304,5
305,8
306,4
307,4
308,4
309,5
310,5
311,4
312,6
313,5
314,6
315,5
316,3
317,5
318,7
319,6
320,3
321,6
322,5
323,9
324,6
325,4
326,3
327,6
328,4
329,4
330,4
331,3
332,5
333,4
334,5
335,5
336,4
337,6
338,6
339,5
340,6
341,8
342,4
343,6
344,4
345,4
346,6
347,4
348,4
349,2
350,7
351,5
352,4
353,4
354,5
355,6
356,5
357,5
358,5
359,3
360,9
361,5
362,6
363,4
364,4
365,3
366,4
367,4
368,3
369,4
370,5
371,5
372,6
373,5
374,7
375,5
